,true_value,predicted_value,is_correct
3216,9,3,0
3217,9,2,0
3218,5,5,1
3219,5,7,0
3220,4,0,0
3221,0,0,1
3222,7,7,1
3223,1,0,0
3224,4,2,0
3225,6,0,0
3226,0,0,1
3227,9,3,0
3228,9,7,0
3229,4,0,0
3230,6,0,0
3231,8,2,0
3232,6,0,0
3233,5,7,0
3234,7,5,0
3235,8,2,0
3236,0,2,0
3237,2,0,0
3238,7,7,1
3239,6,0,0
3240,2,0,0
3241,4,2,0
3242,8,0,0
3243,1,0,0
3244,0,0,1
3245,4,2,0
3246,8,2,0
3247,0,0,1
3248,7,7,1
3249,5,7,0
3250,8,7,0
3251,7,7,1
3252,7,7,1
3253,5,7,0
3254,5,5,1
3255,2,0,0
3256,7,7,1
3257,6,0,0
3258,2,0,0
3259,2,2,1
3260,0,0,1
3261,3,0,0
3262,6,2,0
3263,2,0,0
3264,0,0,1
3265,3,5,0
3266,9,2,0
3267,4,0,0
3268,5,5,1
3269,4,5,0
3270,4,0,0
3271,1,0,0
3272,2,2,1
3273,5,5,1
3274,7,7,1
3275,0,0,1
3276,5,7,0
3277,0,0,1
3278,2,3,0
3279,5,7,0
3280,0,0,1
3281,4,0,0
3282,8,3,0
3283,0,0,1
3284,2,2,1
3285,7,7,1
3286,2,3,0
3287,7,7,1
3288,2,2,1
3289,3,0,0
3290,4,2,0
3291,7,7,1
3292,1,0,0
3293,2,2,1
3294,3,0,0
3295,4,2,0
3296,2,2,1
3297,2,0,0
3298,3,0,0
3299,9,3,0
3300,9,5,0
3301,2,2,1
3302,8,0,0
3303,0,0,1
3304,4,0,0
3305,0,0,1
3306,0,0,1
3307,1,0,0
3308,9,2,0
3309,3,0,0
3310,9,3,0
3311,0,2,0
3312,8,0,0
3313,3,2,0
3314,9,3,0
3315,4,2,0
3316,7,7,1
3317,9,7,0
3318,1,0,0
3319,5,5,1
3320,8,2,0
3321,1,0,0
3322,3,0,0
3323,6,0,0
3324,2,2,1
3325,4,2,0
3326,8,2,0
3327,6,0,0
3328,3,0,0
3329,3,0,0
3330,0,0,1
3331,0,0,1
3332,0,0,1
3333,3,0,0
3334,6,0,0
3335,1,0,0
3336,6,0,0
3337,8,7,0
3338,6,2,0
3339,7,7,1
3340,3,0,0
3341,0,0,1
3342,0,0,1
3343,5,7,0
3344,8,2,0
3345,8,0,0
3346,8,7,0
3347,6,0,0
3348,1,0,0
3349,0,0,1
3350,8,0,0
3351,7,7,1
3352,8,2,0
3353,5,7,0
3354,8,2,0
3355,7,7,1
3356,0,0,1
3357,7,7,1
3358,2,3,0
3359,7,7,1
3360,1,0,0
3361,5,5,1
3362,5,7,0
3363,8,7,0
3364,3,0,0
3365,2,0,0
3366,8,2,0
3367,5,7,0
3368,9,5,0
3369,9,2,0
3370,2,2,1
3371,0,0,1
3372,6,2,0
3373,7,7,1
3374,1,0,0
3375,8,7,0
3376,8,2,0
3377,8,7,0
3378,7,7,1
3379,2,2,1
3380,0,0,1
3381,9,7,0
3382,7,7,1
3383,9,7,0
3384,6,2,0
3385,9,2,0
3386,4,3,0
3387,1,0,0
3388,4,2,0
3389,7,7,1
3390,2,3,0
3391,5,5,1
3392,2,0,0
3393,6,2,0
3394,2,3,0
3395,9,5,0
3396,0,0,1
3397,7,7,1
3398,1,0,0
3399,9,7,0
3400,7,7,1
3401,6,2,0
3402,5,7,0
3403,3,0,0
3404,8,3,0
3405,4,3,0
3406,9,7,0
3407,3,0,0
3408,9,7,0
3409,5,5,1
3410,7,7,1
3411,5,5,1
3412,1,0,0
3413,3,0,0
3414,3,0,0
3415,6,0,0
3416,6,0,0
3417,7,7,1
3418,5,7,0
3419,3,0,0
3420,5,7,0
3421,5,5,1
3422,8,0,0
3423,7,7,1
3424,7,7,1
3425,4,2,0
3426,6,2,0
3427,5,7,0
3428,5,5,1
3429,6,0,0
3430,4,0,0
3431,8,7,0
3432,3,0,0
3433,0,0,1
3434,9,3,0
3435,2,2,1
3436,3,0,0
3437,2,2,1
3438,2,0,0
3439,7,7,1
3440,4,2,0
3441,0,5,0
3442,7,7,1
3443,1,0,0
3444,4,3,0
3445,8,0,0
3446,1,0,0
3447,4,2,0
3448,7,7,1
3449,8,0,0
3450,2,0,0
3451,0,0,1
3452,7,7,1
3453,2,2,1
3454,0,0,1
3455,2,2,1
3456,2,0,0
3457,2,0,0
3458,2,2,1
3459,3,0,0
3460,0,0,1
3461,5,7,0
3462,2,3,0
3463,3,0,0
3464,2,2,1
3465,8,0,0
3466,0,5,0
3467,0,0,1
3468,8,7,0
3469,4,0,0
3470,6,0,0
3471,4,2,0
3472,8,2,0
3473,3,0,0
3474,5,5,1
3475,1,0,0
3476,3,0,0
3477,9,2,0
3478,1,5,0
3479,4,2,0
3480,9,7,0
3481,6,0,0
3482,7,7,1
3483,4,2,0
3484,0,0,1
3485,0,0,1
3486,2,2,1
3487,5,5,1
3488,6,0,0
3489,2,0,0
3490,5,5,1
3491,6,0,0
3492,5,7,0
3493,1,0,0
3494,7,7,1
3495,9,7,0
3496,2,2,1
3497,6,0,0
3498,7,7,1
3499,3,0,0
3500,0,0,1
3501,2,2,1
3502,8,2,0
3503,1,0,0
3504,0,0,1
3505,9,5,0
3506,9,7,0
3507,7,7,1
3508,8,2,0
3509,4,2,0
3510,6,0,0
3511,9,7,0
3512,7,7,1
3513,7,7,1
3514,5,5,1
3515,8,7,0
3516,8,0,0
3517,7,7,1
3518,5,5,1
3519,3,5,0
3520,5,5,1
3521,5,7,0
3522,0,0,1
3523,8,2,0
3524,9,3,0
3525,7,7,1
3526,2,0,0
3527,1,0,0
3528,4,3,0
3529,7,7,1
3530,1,0,0
3531,0,0,1
3532,2,0,0
3533,3,0,0
3534,2,2,1
3535,2,0,0
3536,9,7,0
3537,4,2,0
3538,7,7,1
3539,7,7,1
3540,0,0,1
3541,5,5,1
3542,0,0,1
3543,8,0,0
3544,8,2,0
3545,6,3,0
3546,8,3,0
3547,5,5,1
3548,6,0,0
3549,0,0,1
3550,7,7,1
3551,3,0,0
3552,0,0,1
3553,2,0,0
3554,2,0,0
3555,5,5,1
3556,2,2,1
3557,0,0,1
3558,7,7,1
3559,7,7,1
3560,7,7,1
3561,1,0,0
3562,5,7,0
3563,2,2,1
3564,1,0,0
3565,8,7,0
3566,5,5,1
3567,2,2,1
3568,4,2,0
3569,8,7,0
3570,7,7,1
3571,7,7,1
3572,6,2,0
3573,7,7,1
3574,1,0,0
3575,0,0,1
3576,9,0,0
3577,5,5,1
3578,3,0,0
3579,9,7,0
3580,3,0,0
3581,5,7,0
3582,0,0,1
3583,7,7,1
3584,4,0,0
3585,2,2,1
3586,0,0,1
3587,1,0,0
3588,6,2,0
3589,5,5,1
3590,9,2,0
3591,3,0,0
3592,2,2,1
3593,8,2,0
3594,5,5,1
3595,7,7,1
3596,3,0,0
3597,1,0,0
3598,2,2,1
3599,0,0,1
3600,8,2,0
3601,1,0,0
3602,8,2,0
3603,5,5,1
3604,6,0,0
3605,9,2,0
3606,3,0,0
3607,3,0,0
3608,8,7,0
3609,0,2,0
3610,4,2,0
3611,2,0,0
3612,0,0,1
3613,6,0,0
3614,4,2,0
3615,2,0,0
3616,3,0,0
3617,4,2,0
3618,5,5,1
3619,9,3,0
3620,1,0,0
3621,1,0,0
3622,9,3,0
3623,4,2,0
3624,7,7,1
3625,6,0,0
3626,4,0,0
3627,1,3,0
3628,0,0,1
3629,0,0,1
3630,7,7,1
3631,7,7,1
3632,0,0,1
3633,7,7,1
3634,8,0,0
3635,0,0,1
3636,5,7,0
3637,6,0,0
3638,4,2,0
3639,4,0,0
3640,8,7,0
3641,9,2,0
3642,7,7,1
3643,4,2,0
3644,9,2,0
3645,5,5,1
3646,3,0,0
3647,7,7,1
3648,2,2,1
3649,4,2,0
3650,1,0,0
3651,9,2,0
3652,7,7,1
3653,8,2,0
3654,1,0,0
3655,3,0,0
3656,9,7,0
3657,3,0,0
3658,6,2,0
3659,7,7,1
3660,8,3,0
3661,6,0,0
3662,5,5,1
3663,6,2,0
3664,7,7,1
3665,9,2,0
3666,9,7,0
3667,7,7,1
3668,0,0,1
3669,6,3,0
3670,2,2,1
3671,3,0,0
3672,4,2,0
3673,2,0,0
3674,9,7,0
3675,5,5,1
3676,3,0,0
3677,9,2,0
3678,2,5,0
3679,8,0,0
3680,8,0,0
3681,6,0,0
3682,0,0,1
3683,4,2,0
3684,1,0,0
3685,9,7,0
3686,3,0,0
3687,3,0,0
3688,5,5,1
3689,1,0,0
3690,5,7,0
3691,5,7,0
3692,9,7,0
3693,2,5,0
3694,8,7,0
3695,5,7,0
3696,5,5,1
3697,9,5,0
3698,5,5,1
3699,4,0,0
3700,6,0,0
3701,7,7,1
3702,3,0,0
3703,5,5,1
3704,4,2,0
3705,2,3,0
3706,3,0,0
3707,9,2,0
3708,4,2,0
3709,8,7,0
3710,1,0,0
3711,9,2,0
3712,2,2,1
3713,6,0,0
3714,2,3,0
3715,4,2,0
3716,8,2,0
3717,8,2,0
3718,7,7,1
3719,7,7,1
3720,3,0,0
3721,9,2,0
3722,3,0,0
3723,9,7,0
3724,6,0,0
3725,8,2,0
3726,2,3,0
3727,6,0,0
3728,9,7,0
3729,0,0,1
3730,4,0,0
3731,4,0,0
3732,5,7,0
3733,7,7,1
3734,0,0,1
3735,4,2,0
3736,6,0,0
3737,4,2,0
3738,1,3,0
3739,3,0,0
3740,1,0,0
3741,6,2,0
3742,7,7,1
3743,8,2,0
3744,8,0,0
3745,9,7,0
3746,7,7,1
3747,0,5,0
3748,5,5,1
3749,7,7,1
3750,3,0,0
3751,6,0,0
3752,0,0,1
3753,4,2,0
3754,0,0,1
3755,3,0,0
3756,6,0,0
3757,8,0,0
3758,8,0,0
3759,8,7,0
3760,0,0,1
3761,2,0,0
3762,3,0,0
3763,2,2,1
3764,8,7,0
3765,8,0,0
3766,1,0,0
3767,4,2,0
3768,1,0,0
3769,1,0,0
3770,6,0,0
3771,3,0,0
3772,2,2,1
3773,2,0,0
3774,8,2,0
3775,0,0,1
3776,0,0,1
3777,4,2,0
3778,1,0,0
3779,3,0,0
3780,2,0,0
3781,7,7,1
3782,0,0,1
3783,6,0,0
3784,7,7,1
3785,9,7,0
3786,9,2,0
3787,6,5,0
3788,7,7,1
3789,0,0,1
3790,9,3,0
3791,9,5,0
3792,8,2,0
3793,4,0,0
3794,8,7,0
3795,3,0,0
3796,4,2,0
3797,0,0,1
3798,9,7,0
3799,6,2,0
3800,6,3,0
3801,4,2,0
3802,3,0,0
3803,8,3,0
3804,4,0,0
3805,3,0,0
3806,6,0,0
3807,9,7,0
3808,6,2,0
3809,4,2,0
3810,7,7,1
3811,4,0,0
3812,7,7,1
3813,8,2,0
3814,8,2,0
3815,2,2,1
3816,2,2,1
3817,8,5,0
3818,8,0,0
3819,0,0,1
3820,1,3,0
3821,5,7,0
3822,8,7,0
3823,9,7,0
3824,8,0,0
3825,7,7,1
3826,1,3,0
3827,0,0,1
3828,3,0,0
3829,6,0,0
3830,6,0,0
3831,0,0,1
3832,9,7,0
3833,3,0,0
3834,9,2,0
3835,9,7,0
3836,1,0,0
3837,5,7,0
3838,9,7,0
3839,4,0,0
3840,1,0,0
3841,7,7,1
3842,0,0,1
3843,1,0,0
3844,0,0,1
3845,5,7,0
3846,3,0,0
3847,8,2,0
3848,8,2,0
3849,4,2,0
3850,1,0,0
3851,7,7,1
3852,0,0,1
3853,5,5,1
3854,0,0,1
3855,4,0,0
3856,1,0,0
3857,7,7,1
3858,1,0,0
3859,7,7,1
3860,9,2,0
3861,6,2,0
3862,3,0,0
3863,9,3,0
3864,6,2,0
3865,2,0,0
3866,5,5,1
3867,3,0,0
3868,5,7,0
3869,8,2,0
3870,8,0,0
3871,2,2,1
3872,4,2,0
3873,7,7,1
3874,7,7,1
3875,4,0,0
3876,6,2,0
3877,0,0,1
3878,5,7,0
3879,5,7,0
3880,2,0,0
3881,6,0,0
3882,2,5,0
3883,5,7,0
3884,6,0,0
3885,8,2,0
3886,5,5,1
3887,6,0,0
3888,9,2,0
3889,1,0,0
3890,3,3,1
3891,1,0,0
3892,4,2,0
3893,5,5,1
3894,9,3,0
3895,0,0,1
3896,9,7,0
3897,0,0,1
3898,3,0,0
3899,5,5,1
3900,6,0,0
3901,1,0,0
3902,5,7,0
3903,8,2,0
3904,5,7,0
3905,6,0,0
3906,6,0,0
3907,9,2,0
3908,1,0,0
3909,9,5,0
3910,1,0,0
3911,7,7,1
3912,1,0,0
3913,8,2,0
3914,0,0,1
3915,3,0,0
3916,4,2,0
3917,0,0,1
3918,2,0,0
3919,0,2,0
3920,3,0,0
3921,3,0,0
3922,8,2,0
3923,8,2,0
3924,0,0,1
3925,3,0,0
3926,6,2,0
3927,8,2,0
3928,1,0,0
3929,1,2,0
3930,3,0,0
3931,3,0,0
3932,2,0,0
3933,2,0,0
3934,1,0,0
3935,8,2,0
3936,3,0,0
3937,2,2,1
3938,0,0,1
3939,2,0,0
3940,3,0,0
3941,2,5,0
3942,3,0,0
3943,9,7,0
3944,2,2,1
3945,3,0,0
3946,0,0,1
3947,4,2,0
3948,5,7,0
3949,7,7,1
3950,1,0,0
3951,6,0,0
3952,1,0,0
3953,0,0,1
3954,0,2,0
3955,3,0,0
3956,8,2,0
3957,5,3,0
3958,1,0,0
3959,6,0,0
3960,5,5,1
3961,4,2,0
3962,8,0,0
3963,1,0,0
3964,7,7,1
3965,1,0,0
3966,6,0,0
3967,4,2,0
3968,9,5,0
3969,4,2,0
3970,2,2,1
3971,1,0,0
3972,5,7,0
3973,3,0,0
3974,1,0,0
3975,5,5,1
3976,8,0,0
3977,7,7,1
3978,7,7,1
3979,7,7,1
3980,2,2,1
3981,7,7,1
3982,5,5,1
3983,4,0,0
3984,4,2,0
3985,2,2,1
3986,0,3,0
3987,6,2,0
3988,8,2,0
3989,9,7,0
3990,9,7,0
3991,5,5,1
3992,8,2,0
3993,0,0,1
3994,4,0,0
3995,4,2,0
3996,1,0,0
3997,3,0,0
3998,7,7,1
3999,9,3,0
4000,0,0,1
4001,0,0,1
4002,9,2,0
4003,8,2,0
4004,5,7,0
4005,3,0,0
4006,0,0,1
4007,7,7,1
4008,1,0,0
4009,9,7,0
4010,7,7,1
4011,8,7,0
4012,4,2,0
4013,0,0,1
4014,9,7,0
4015,9,2,0
4016,1,0,0
4017,2,2,1
4018,0,0,1
4019,6,0,0
4020,2,2,1
4021,2,2,1
4022,5,7,0
4023,1,0,0
4024,0,5,0
4025,4,2,0
4026,8,7,0
4027,3,0,0
4028,4,2,0
4029,8,2,0
4030,3,0,0
4031,4,2,0
4032,0,0,1
4033,0,0,1
4034,3,0,0
4035,6,0,0
4036,7,7,1
4037,2,2,1
4038,4,2,0
4039,1,0,0
4040,5,7,0
4041,2,0,0
4042,0,0,1
4043,7,7,1
4044,9,7,0
4045,9,2,0
4046,1,0,0
4047,5,7,0
4048,5,5,1
4049,9,0,0
4050,1,0,0
4051,4,2,0
4052,6,0,0
4053,1,0,0
4054,2,3,0
4055,8,0,0
4056,3,0,0
4057,5,5,1
4058,7,5,0
4059,8,2,0
4060,0,0,1
4061,4,2,0
4062,2,3,0
4063,7,7,1
4064,2,0,0
4065,7,2,0
4066,5,5,1
4067,0,0,1
4068,8,2,0
4069,7,7,1
4070,8,2,0
4071,8,2,0
4072,4,2,0
4073,9,7,0
4074,2,0,0
4075,5,5,1
4076,5,7,0
4077,9,2,0
4078,9,5,0
4079,6,2,0
4080,4,2,0
4081,2,2,1
4082,6,0,0
4083,6,0,0
4084,3,0,0
4085,8,3,0
4086,7,7,1
4087,6,0,0
4088,6,2,0
4089,7,7,1
4090,5,7,0
4091,2,2,1
4092,9,7,0
4093,0,0,1
4094,3,0,0
4095,4,2,0
4096,4,2,0
4097,8,2,0
4098,4,2,0
4099,0,0,1
4100,2,2,1
4101,7,7,1
4102,0,0,1
4103,5,7,0
4104,2,0,0
4105,6,0,0
4106,6,0,0
4107,8,0,0
4108,0,0,1
4109,6,0,0
4110,2,3,0
4111,0,0,1
4112,2,0,0
4113,5,7,0
4114,5,5,1
4115,8,0,0
4116,0,0,1
4117,7,7,1
4118,0,0,1
4119,8,2,0
4120,9,2,0
4121,0,0,1
4122,2,2,1
4123,1,0,0
4124,2,3,0
4125,5,7,0
4126,1,0,0
4127,6,0,0
4128,2,2,1
4129,9,2,0
4130,6,0,0
4131,4,0,0
4132,9,2,0
4133,9,2,0
4134,1,0,0
4135,4,0,0
4136,3,0,0
4137,1,0,0
4138,2,0,0
4139,8,2,0
4140,6,0,0
4141,3,0,0
4142,6,0,0
4143,0,2,0
4144,2,2,1
4145,0,0,1
4146,2,2,1
4147,3,0,0
4148,3,3,1
4149,5,7,0
4150,2,2,1
4151,3,0,0
4152,6,2,0
4153,6,0,0
4154,8,0,0
4155,5,5,1
4156,4,0,0
4157,0,0,1
4158,1,0,0
4159,2,0,0
4160,2,2,1
4161,2,0,0
4162,6,0,0
4163,7,7,1
4164,9,2,0
4165,6,0,0
4166,4,3,0
4167,3,0,0
4168,3,0,0
4169,6,0,0
4170,8,2,0
4171,5,7,0
4172,4,2,0
4173,4,0,0
4174,0,0,1
4175,3,0,0
4176,3,0,0
4177,5,5,1
4178,2,2,1
4179,5,7,0
4180,1,0,0
4181,5,7,0
4182,5,5,1
4183,1,0,0
4184,7,7,1
4185,5,5,1
4186,2,3,0
4187,1,3,0
4188,8,2,0
4189,8,2,0
4190,0,0,1
4191,9,2,0
4192,6,0,0
4193,0,3,0
4194,6,0,0
4195,3,0,0
4196,2,2,1
4197,1,0,0
4198,8,0,0
4199,3,0,0
4200,4,2,0
4201,2,2,1
4202,1,0,0
4203,2,2,1
4204,0,0,1
4205,3,0,0
4206,0,0,1
4207,8,3,0
4208,5,5,1
4209,1,0,0
4210,5,7,0
4211,0,0,1
4212,2,2,1
4213,0,0,1
4214,3,0,0
4215,9,2,0
4216,8,0,0
4217,2,0,0
4218,8,0,0
4219,1,0,0
4220,0,0,1
4221,2,3,0
4222,6,0,0
4223,2,3,0
4224,0,0,1
4225,3,0,0
4226,7,7,1
4227,5,7,0
4228,0,0,1
4229,6,0,0
4230,2,2,1
4231,6,0,0
4232,8,7,0
4233,4,3,0
4234,2,2,1
4235,1,0,0
4236,8,3,0
4237,6,3,0
4238,8,2,0
4239,2,2,1
4240,9,7,0
4241,2,2,1
4242,6,2,0
4243,8,2,0
4244,5,5,1
4245,2,2,1
4246,7,7,1
4247,3,0,0
4248,2,2,1
4249,2,0,0
4250,6,0,0
4251,4,5,0
4252,6,0,0
4253,8,0,0
4254,5,5,1
4255,2,2,1
4256,1,0,0
4257,5,7,0
4258,2,3,0
4259,8,7,0
4260,2,2,1
4261,9,2,0
4262,0,0,1
4263,6,0,0
4264,3,0,0
4265,6,0,0
4266,4,0,0
4267,6,2,0
4268,7,7,1
4269,7,7,1
4270,9,2,0
4271,6,3,0
4272,4,2,0
4273,9,2,0
4274,8,0,0
4275,0,0,1
4276,5,7,0
4277,8,3,0
4278,7,7,1
4279,7,7,1
4280,6,0,0
4281,7,7,1
4282,7,7,1
4283,0,0,1
4284,7,7,1
4285,7,7,1
4286,2,3,0
4287,9,5,0
4288,7,7,1
4289,4,2,0
4290,2,3,0
4291,2,2,1
4292,3,0,0
4293,8,3,0
4294,0,0,1
4295,1,0,0
4296,9,5,0
4297,8,2,0
4298,0,0,1
4299,6,2,0
4300,2,3,0
4301,8,0,0
4302,3,0,0
4303,8,2,0
4304,0,0,1
4305,7,7,1
4306,6,0,0
4307,4,0,0
4308,3,0,0
4309,8,0,0
4310,1,0,0
4311,3,0,0
4312,8,0,0
4313,7,7,1
4314,3,0,0
4315,0,0,1
4316,3,0,0
4317,4,0,0
4318,8,0,0
4319,8,2,0
4320,9,7,0
4321,1,0,0
4322,3,0,0
4323,2,5,0
4324,1,0,0
4325,4,2,0
4326,8,7,0
4327,0,0,1
4328,4,5,0
4329,6,5,0
4330,7,7,1
4331,3,0,0
4332,9,2,0
4333,4,2,0
4334,9,2,0
4335,0,0,1
4336,4,3,0
4337,6,0,0
4338,5,5,1
4339,7,7,1
4340,0,0,1
4341,8,2,0
4342,1,0,0
4343,7,7,1
4344,5,7,0
4345,4,0,0
4346,9,2,0
4347,5,5,1
4348,7,7,1
4349,3,0,0
4350,2,2,1
4351,0,0,1
4352,9,7,0
4353,8,2,0
4354,7,2,0
4355,3,0,0
4356,7,7,1
4357,7,7,1
4358,4,0,0
4359,7,7,1
4360,5,7,0
4361,8,3,0
4362,5,5,1
4363,2,5,0
4364,4,2,0
4365,6,0,0
4366,2,0,0
4367,3,0,0
4368,8,0,0
4369,9,2,0
4370,7,7,1
4371,1,0,0
4372,3,0,0
4373,4,3,0
4374,2,3,0
4375,9,7,0
4376,7,7,1
4377,1,0,0
4378,2,5,0
4379,2,2,1
4380,6,0,0
4381,0,0,1
4382,5,7,0
4383,5,5,1
4384,4,2,0
4385,5,7,0
4386,2,2,1
4387,8,2,0
4388,9,7,0
4389,4,2,0
4390,9,5,0
4391,9,5,0
4392,1,2,0
4393,4,3,0
4394,3,0,0
4395,1,0,0
4396,5,7,0
4397,5,5,1
4398,5,5,1
4399,6,0,0
4400,8,2,0
4401,1,0,0
4402,5,5,1
4403,5,7,0
4404,9,7,0
4405,5,7,0
4406,9,2,0
4407,8,0,0
4408,3,0,0
4409,1,0,0
4410,1,0,0
4411,4,3,0
4412,6,0,0
4413,6,0,0
4414,9,2,0
4415,3,0,0
4416,6,2,0
4417,4,0,0
4418,4,2,0
4419,8,0,0
4420,6,7,0
4421,5,7,0
4422,4,2,0
4423,9,2,0
4424,0,0,1
4425,2,2,1
4426,8,2,0
4427,4,3,0
4428,8,0,0
4429,6,0,0
4430,3,0,0
4431,6,0,0
4432,1,0,0
4433,4,0,0
4434,3,0,0
4435,3,0,0
4436,8,7,0
4437,4,0,0
4438,9,7,0
4439,9,7,0
4440,0,0,1
4441,7,7,1
4442,9,5,0
4443,5,5,1
4444,3,0,0
4445,1,0,0
4446,7,7,1
4447,2,3,0
4448,8,2,0
4449,4,2,0
4450,9,7,0
4451,6,0,0
4452,1,0,0
4453,6,0,0
4454,0,0,1
4455,5,7,0
4456,8,0,0
4457,1,0,0
4458,9,2,0
4459,3,0,0
4460,0,0,1
4461,8,2,0
4462,3,0,0
4463,8,2,0
4464,4,0,0
4465,2,3,0
4466,5,5,1
4467,6,0,0
4468,9,7,0
4469,0,0,1
4470,1,0,0
4471,4,2,0
4472,0,0,1
4473,7,7,1
4474,9,2,0
4475,0,0,1
4476,1,0,0
4477,3,0,0
4478,9,2,0
4479,5,7,0
4480,1,0,0
4481,4,2,0
4482,1,0,0
4483,1,0,0
4484,4,0,0
4485,8,5,0
4486,3,0,0
4487,9,7,0
4488,5,5,1
4489,4,2,0
4490,4,2,0
4491,3,0,0
4492,7,7,1
4493,7,7,1
4494,7,7,1
4495,2,0,0
4496,3,0,0
4497,9,5,0
4498,1,0,0
4499,9,0,0
4500,4,3,0
4501,4,2,0
4502,0,0,1
4503,7,7,1
4504,6,0,0
4505,6,7,0
4506,7,7,1
4507,9,7,0
4508,0,0,1
4509,6,0,0
4510,4,0,0
4511,9,2,0
4512,0,3,0
4513,4,0,0
4514,0,0,1
4515,2,2,1
4516,7,7,1
4517,9,2,0
4518,6,0,0
4519,1,0,0
4520,1,0,0
4521,2,2,1
4522,0,0,1
4523,8,2,0
4524,8,7,0
4525,7,7,1
4526,4,0,0
4527,2,2,1
4528,7,7,1
4529,5,7,0
4530,7,7,1
4531,6,0,0
4532,1,3,0
4533,8,2,0
4534,1,0,0
4535,4,2,0
4536,9,2,0
4537,8,0,0
4538,9,2,0
4539,0,0,1
4540,1,0,0
4541,0,0,1
4542,6,0,0
4543,0,0,1
4544,3,5,0
4545,0,0,1
4546,6,0,0
4547,4,0,0
4548,1,0,0
4549,9,7,0
4550,7,7,1
4551,1,0,0
4552,2,2,1
4553,2,0,0
4554,5,5,1
4555,3,0,0
4556,4,0,0
4557,1,0,0
4558,7,7,1
4559,4,2,0
4560,7,7,1
4561,0,0,1
4562,2,0,0
4563,8,2,0
4564,8,7,0
4565,1,0,0
4566,4,0,0
4567,9,7,0
4568,9,7,0
4569,6,0,0
4570,3,0,0
4571,4,2,0
4572,9,5,0
4573,3,0,0
4574,9,0,0
4575,8,0,0
4576,5,5,1
4577,3,0,0
4578,8,0,0
4579,4,2,0
4580,7,7,1
4581,1,0,0
4582,4,0,0
4583,1,0,0
4584,9,2,0
4585,6,0,0
4586,8,2,0
4587,3,0,0
4588,2,2,1
4589,4,0,0
4590,8,7,0
4591,1,0,0
4592,1,0,0
4593,5,7,0
4594,8,3,0
4595,6,2,0
4596,1,0,0
4597,6,2,0
4598,2,0,0
4599,5,5,1
4600,0,0,1
4601,9,2,0
4602,5,5,1
4603,3,0,0
4604,5,5,1
4605,0,0,1
4606,6,0,0
4607,5,7,0
4608,4,0,0
4609,8,2,0
4610,3,0,0
4611,8,2,0
4612,0,0,1
4613,2,0,0
4614,9,3,0
4615,9,3,0
4616,1,0,0
4617,5,7,0
4618,3,0,0
4619,2,2,1
4620,6,0,0
4621,5,5,1
4622,3,0,0
4623,0,0,1
4624,3,0,0
4625,0,0,1
4626,7,7,1
4627,4,3,0
4628,0,0,1
4629,2,2,1
4630,1,0,0
4631,9,7,0
4632,5,5,1
4633,1,0,0
4634,7,7,1
4635,5,7,0
4636,5,7,0
4637,5,7,0
4638,9,7,0
4639,4,0,0
4640,8,0,0
4641,4,3,0
4642,6,2,0
4643,6,0,0
4644,4,0,0
4645,6,0,0
4646,4,0,0
4647,1,0,0
4648,1,0,0
4649,2,2,1
4650,2,0,0
4651,8,0,0
4652,4,2,0
4653,9,3,0
4654,0,0,1
4655,5,7,0
4656,8,0,0
4657,1,0,0
4658,0,0,1
4659,8,0,0
4660,3,0,0
4661,2,2,1
4662,4,0,0
4663,8,0,0
4664,3,0,0
4665,0,0,1
4666,9,7,0
4667,3,0,0
4668,4,2,0
4669,9,7,0
4670,7,7,1
4671,2,2,1
4672,6,3,0
4673,2,2,1
4674,2,0,0
4675,8,0,0
4676,9,2,0
4677,6,0,0
4678,1,0,0
4679,4,2,0
4680,7,7,1
4681,7,7,1
4682,9,2,0
4683,7,7,1
4684,3,0,0
4685,2,0,0
4686,9,7,0
4687,2,2,1
4688,7,7,1
4689,3,0,0
4690,0,0,1
4691,2,2,1
4692,6,0,0
4693,7,7,1
4694,2,3,0
4695,3,0,0
4696,3,0,0
4697,1,0,0
4698,9,2,0
4699,5,5,1
4700,8,2,0
4701,2,2,1
4702,3,0,0
4703,5,7,0
4704,0,0,1
4705,0,0,1
4706,4,0,0
4707,5,5,1
4708,8,3,0
4709,3,0,0
4710,5,5,1
4711,0,0,1
4712,7,7,1
4713,7,7,1
4714,6,5,0
4715,0,0,1
4716,9,7,0
4717,5,7,0
4718,1,0,0
4719,4,2,0
4720,4,2,0
4721,5,5,1
4722,3,0,0
4723,0,0,1
4724,6,0,0
4725,1,0,0
4726,4,0,0
4727,6,0,0
4728,5,5,1
4729,4,0,0
4730,8,2,0
4731,5,7,0
4732,7,7,1
4733,3,0,0
4734,0,2,0
4735,8,0,0
4736,3,0,0
4737,5,7,0
4738,2,2,1
4739,4,2,0
4740,9,2,0
4741,8,2,0
4742,5,5,1
4743,9,3,0
4744,8,0,0
4745,1,0,0
4746,9,7,0
4747,5,5,1
4748,0,0,1
4749,1,0,0
4750,5,7,0
4751,3,0,0
4752,3,0,0
4753,3,0,0
4754,3,0,0
4755,4,2,0
4756,4,0,0
4757,3,0,0
4758,6,0,0
4759,7,7,1
4760,8,7,0
4761,0,0,1
4762,9,2,0
4763,6,0,0
4764,3,0,0
4765,0,0,1
4766,4,0,0
4767,2,3,0
4768,7,7,1
